locus	ID_Full	sequence_path	source_sha256	source_class	ID	Haplotype
HML-2_1p31.1b	HG02514_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02514_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02523_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02523_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02523_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02523_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02559_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02559_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02572_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02572_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02572_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02572_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02583_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02583_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02583_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02583_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02602_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02602_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02602_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02602_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02615_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02615_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02615_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02615_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02622_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02622_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02622_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02622_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02630_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02630_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02630_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02630_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02647_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02647_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02647_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02647_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02668_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02668_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02668_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02668_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02717_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02717_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02717_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02717_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02723_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02723_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02723_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02723_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02738_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02738_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02809_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02809_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02818_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02818_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02818_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02818_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02841_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02841_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02841_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02841_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02886_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02886_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02886_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02886_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02922_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02922_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02922_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02922_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02965_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02965_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02976_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02976_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02976_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02976_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02984_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02984_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG02984_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG02984_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03041_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03041_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03041_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03041_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03050_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03050_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03050_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03050_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03098_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03098_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03098_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03098_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03130_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03130_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03130_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03130_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03139_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03139_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03139_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03139_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03195_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03195_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03195_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03195_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03209_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03209_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03225_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03225_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03225_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03225_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03239_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03239_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03239_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03239_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03270_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03270_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03369_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03369_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03369_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03369_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03453_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03453_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03470_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03470_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03471_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03471_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03471_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03471_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03486_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03486_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03486_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03486_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03516_mat_hprc_r2_v1.1.0_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03516_mat_hprc_r2_v1.1.0_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03516_pat_hprc_r2_v1.1.0_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03516_pat_hprc_r2_v1.1.0_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03521_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03521_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03540_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03540_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03579_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03579_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03579_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03579_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03583_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03583_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03583_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03583_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03654_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03654_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03669_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03669_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03669_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03669_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03688_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03688_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03704_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03704_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03710_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03710_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03710_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03710_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03742_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03742_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03784_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03784_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03784_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03784_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03804_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03804_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03804_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03804_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03816_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03816_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03816_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03816_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03831_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03831_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03831_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03831_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03834_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03834_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03834_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03834_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03874_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03874_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03874_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03874_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03927_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03927_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03927_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03927_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG03942_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03942_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG04157_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG04157_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG04157_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG04157_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG04160_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG04160_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG04160_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG04160_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG04184_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG04184_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG04187_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG04187_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG04187_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG04187_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG04199_mat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG04199_mat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG04204_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG04204_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG04228_pat_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG04228_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG06807_mat_v1.0.genbank_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG06807_mat_v1.0.genbank_HML-2_1p31.1b.fa				
HML-2_1p31.1b	HG06807_pat_v1.0.genbank_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG06807_pat_v1.0.genbank_HML-2_1p31.1b.fa				
HML-2_1p31.1b	NA18505_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/NA18505_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	NA18505_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/NA18505_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	NA18508_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/NA18508_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	NA18522_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/NA18522_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	NA18522_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/NA18522_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	NA18565_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/NA18565_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	NA18565_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/NA18565_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
HML-2_1p31.1b	NA18570_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/NA18570_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa				
