source	rate_label	rate_per_generation	Ne	scenario	locus	n_typed	age_bound_Ma	p_all_I	p_all_II	p_sample_mixed	p_all_I_given_TypeI_detected
Harpak_2017	lower_95CI	8e-08	5000	double_older_upper_bounds	5p12	504	48.48	0.14233393186947602	0.8483886528318267	0.00927741529869719	0.9388079093551859
Harpak_2017	lower_95CI	8e-08	5000	double_older_upper_bounds	5q33.3	481	2.0	0.004793873371459576	0.9845161510909867	0.010689975537553797	0.3096047629778282
Harpak_2017	lower_95CI	8e-08	5000	older_loci_unlimited_time	12q13.2	237	2.0	0.004797278196811737	0.9856300467490112	0.009572675054177027	0.3338409049091126
Harpak_2017	lower_95CI	8e-08	5000	older_loci_unlimited_time	1p31.1b	67	2.0	0.004814308436377826	0.9876159407606886	0.007569750802933539	0.38875043661738146
Harpak_2017	lower_95CI	8e-08	5000	older_loci_unlimited_time	1q22	348	2.0	0.004795137310450289	0.9850255004099263	0.01017936227962335	0.3202202037942487
Harpak_2017	lower_95CI	8e-08	5000	older_loci_unlimited_time	3q13.2	347	2.0	0.004795150483607063	0.9850300292498049	0.010174820266588114	0.32031795944187536
Harpak_2017	lower_95CI	8e-08	5000	older_loci_unlimited_time	3q27.2	369	2.0	0.004794877167351309	0.9849332871450328	0.010271835687615916	0.31824308417549324
Harpak_2017	lower_95CI	8e-08	5000	older_loci_unlimited_time	5q33.3	481	2.0	0.004793873371459576	0.9845161510909867	0.010689975537553797	0.3096047629778282
Harpak_2017	estimate	2.5e-07	5000	individual_older_upper_bounds	10p12.1	427	2.91	0.023835568308558784	0.9443411759645318	0.03182325572690936	0.4282441952666794
Harpak_2017	estimate	2.5e-07	5000	individual_older_upper_bounds	11q23.3	523	24.18	0.21086827376840833	0.7626311884721436	0.02650053775944805	0.8883571199229007
Harpak_2017	estimate	2.5e-07	5000	individual_older_upper_bounds	12q13.2	237	2.0	0.014923516478961646	0.9557810015504411	0.02929548197059728	0.3374910559311981
Harpak_2017	estimate	2.5e-07	5000	individual_older_upper_bounds	19p12e	489	23.47	0.2052460295735287	0.7683230672769984	0.02643090314947294	0.8859148261381968
Harpak_2017	estimate	2.5e-07	5000	individual_older_upper_bounds	1p31.1b	67	2.0	0.014976192523076925	0.9618117856046886	0.02321202187223448	0.39216791777820453
Harpak_2017	estimate	2.5e-07	5000	individual_older_upper_bounds	1q22	348	2.0	0.014916894255052066	0.9539502118588988	0.031132893886049118	0.32392970428756823
Harpak_2017	estimate	2.5e-07	5000	individual_older_upper_bounds	1q23.3	350	14.14	0.12752976849036474	0.8448680092082334	0.02760222230140197	0.822072661089921
Harpak_2017	estimate	2.5e-07	5000	individual_older_upper_bounds	21q21.1	181	6.27	0.05610474947165701	0.9170581655118288	0.02683708501651416	0.6764348753301139
Harpak_2017	estimate	2.5e-07	5000	individual_older_upper_bounds	22q11.21	217	3.34	0.028035026820145765	0.9434715485674583	0.0284934246123959	0.49594542411269477
Harpak_2017	estimate	2.5e-07	5000	individual_older_upper_bounds	3p25.3	381	21.96	0.1931565194569332	0.7809855638461481	0.025857916696918615	0.8819351036807722
Harpak_2017	estimate	2.5e-07	5000	individual_older_upper_bounds	3q12.3	371	9.98	0.0904687621977845	0.8804996007052155	0.029031637096999963	0.7570582419111042
Harpak_2017	estimate	2.5e-07	5000	individual_older_upper_bounds	3q13.2	347	2.0	0.014916935002657072	0.9539639180012016	0.031119146996141267	0.3240270317323361
Harpak_2017	estimate	2.5e-07	5000	individual_older_upper_bounds	3q27.2	369	2.0	0.014916089572118244	0.9536711654659601	0.0314127449619217	0.32196125203967113
Harpak_2017	estimate	2.5e-07	5000	individual_older_upper_bounds	4q32.3	364	16.73	0.14983615959812382	0.8231056673346232	0.027058173067253	0.8470376486371798
Harpak_2017	estimate	2.5e-07	5000	individual_older_upper_bounds	5p12	504	24.24	0.21134189502282263	0.7623146440293295	0.026343460947847896	0.8891666638852644
Harpak_2017	estimate	2.5e-07	5000	individual_older_upper_bounds	5q33.3	481	2.0	0.014912984590224578	0.9524095633643329	0.03267745204544248	0.3133609532602587
Harpak_2017	estimate	2.5e-07	5000	double_older_upper_bounds	10p12.1	427	5.82	0.051832560163098854	0.9172567774669169	0.030910662369984188	0.6264266555774369
Harpak_2017	estimate	2.5e-07	5000	double_older_upper_bounds	11q23.3	523	48.36	0.3803633484813537	0.5988280793438555	0.020808572174790707	0.948130536801387
Harpak_2017	estimate	2.5e-07	5000	double_older_upper_bounds	12q13.2	237	2.0	0.014923516478961646	0.9557810015504411	0.02929548197059728	0.3374910559311981
Harpak_2017	estimate	2.5e-07	5000	double_older_upper_bounds	19p12e	489	46.94	0.37150215728089	0.6075960715689142	0.02090177115019587	0.9467340420526227
Harpak_2017	estimate	2.5e-07	5000	double_older_upper_bounds	1p31.1b	67	2.0	0.014976192523076925	0.9618117856046886	0.02321202187223448	0.39216791777820453
Harpak_2017	estimate	2.5e-07	5000	double_older_upper_bounds	1q22	348	2.0	0.014916894255052066	0.9539502118588988	0.031132893886049118	0.32392970428756823
Harpak_2017	estimate	2.5e-07	5000	double_older_upper_bounds	1q23.3	350	28.28	0.2425719609774239	0.7334653909512013	0.023962648071374715	0.9100955476030224
Harpak_2017	estimate	2.5e-07	5000	double_older_upper_bounds	21q21.1	181	12.54	0.11346979549868376	0.8613241379862691	0.0252060665150472	0.8182375350040989
Harpak_2017	estimate	2.5e-07	5000	double_older_upper_bounds	22q11.21	217	6.68	0.05996248947288338	0.9124800277318915	0.027557482795225074	0.6851292101555337
Harpak_2017	estimate	2.5e-07	5000	double_older_upper_bounds	3p25.3	381	43.92	0.35223388521918386	0.6270063483093626	0.0207597664714535	0.9443428423584224
Harpak_2017	estimate	2.5e-07	5000	double_older_upper_bounds	3q12.3	371	19.96	0.17685749112397087	0.7968683430160993	0.02627416585992981	0.8706544994017738
Harpak_2017	estimate	2.5e-07	5000	double_older_upper_bounds	3q13.2	347	2.0	0.014916935002657072	0.9539639180012016	0.031119146996141267	0.3240270317323361
Harpak_2017	estimate	2.5e-07	5000	double_older_upper_bounds	3q27.2	369	2.0	0.014916089572118244	0.9536711654659601	0.0314127449619217	0.32196125203967113
Harpak_2017	estimate	2.5e-07	5000	double_older_upper_bounds	4q32.3	364	33.46	0.2808074788022601	0.696302773619151	0.02288974757858886	0.9246297114683419
Harpak_2017	estimate	2.5e-07	5000	double_older_upper_bounds	5p12	504	48.48	0.3811066895535938	0.5982204844756384	0.020672825970767916	0.9485468393186054
Harpak_2017	estimate	2.5e-07	5000	double_older_upper_bounds	5q33.3	481	2.0	0.014912984590224578	0.9524095633643329	0.03267745204544248	0.3133609532602587
Harpak_2017	estimate	2.5e-07	5000	older_loci_unlimited_time	12q13.2	237	2.0	0.014923516478961646	0.9557810015504411	0.02929548197059728	0.3374910559311981
Harpak_2017	estimate	2.5e-07	5000	older_loci_unlimited_time	1p31.1b	67	2.0	0.014976192523076925	0.9618117856046886	0.02321202187223448	0.39216791777820453
Harpak_2017	estimate	2.5e-07	5000	older_loci_unlimited_time	1q22	348	2.0	0.014916894255052066	0.9539502118588988	0.031132893886049118	0.32392970428756823
Harpak_2017	estimate	2.5e-07	5000	older_loci_unlimited_time	3q13.2	347	2.0	0.014916935002657072	0.9539639180012016	0.031119146996141267	0.3240270317323361
Harpak_2017	estimate	2.5e-07	5000	older_loci_unlimited_time	3q27.2	369	2.0	0.014916089572118244	0.9536711654659601	0.0314127449619217	0.32196125203967113
Harpak_2017	estimate	2.5e-07	5000	older_loci_unlimited_time	5q33.3	481	2.0	0.014912984590224578	0.9524095633643329	0.03267745204544248	0.3133609532602587
Harpak_2017	upper_95CI	5e-07	5000	individual_older_upper_bounds	10p12.1	427	2.91	0.04712658427725351	0.8917945350964003	0.061078880626346255	0.4355286890476243
Harpak_2017	upper_95CI	5e-07	5000	individual_older_upper_bounds	11q23.3	523	24.18	0.37728653229752984	0.5816156500988258	0.04109781760364439	0.9017701842495972
Harpak_2017	upper_95CI	5e-07	5000	individual_older_upper_bounds	12q13.2	237	2.0	0.029648230759141775	0.9135318284476429	0.056819940793215284	0.3428802786836953
Harpak_2017	upper_95CI	5e-07	5000	individual_older_upper_bounds	19p12e	489	23.47	0.3683817605401581	0.590329793865576	0.04128844559426592	0.8992154055237349
Harpak_2017	upper_95CI	5e-07	5000	individual_older_upper_bounds	1p31.1b	67	2.0	0.029752002398856798	0.9250963563843683	0.04515164121677495	0.3972036734491754
Harpak_2017	upper_95CI	5e-07	5000	individual_older_upper_bounds	1q22	348	2.0	0.029635184210601115	0.910035487031231	0.06032932875816788	0.3294097109255616
Harpak_2017	upper_95CI	5e-07	5000	individual_older_upper_bounds	1q23.3	350	14.14	0.238814536198532	0.7138133751133238	0.04737208868814424	0.8344713394383733
Harpak_2017	upper_95CI	5e-07	5000	individual_older_upper_bounds	21q21.1	181	6.27	0.10908380773118391	0.8410090805402594	0.049907111728556774	0.6861008672813286
Harpak_2017	upper_95CI	5e-07	5000	individual_older_upper_bounds	22q11.21	217	3.34	0.0553074731187682	0.8901527673376627	0.054539759543569155	0.5034944602453436
Harpak_2017	upper_95CI	5e-07	5000	individual_older_upper_bounds	3p25.3	381	21.96	0.34901971116652203	0.6099482145960161	0.0410320742374618	0.8948035215504418
Harpak_2017	upper_95CI	5e-07	5000	individual_older_upper_bounds	3q12.3	371	9.98	0.17277340321758008	0.775291955851055	0.051934640931364906	0.7688794759081227
Harpak_2017	upper_95CI	5e-07	5000	individual_older_upper_bounds	3q13.2	347	2.0	0.029635264488643707	0.9100616374032074	0.06030309810814882	0.329506382293206
Harpak_2017	upper_95CI	5e-07	5000	individual_older_upper_bounds	3q27.2	369	2.0	0.029633598879967315	0.9095031673814262	0.06086323373860647	0.32745454202653773
Harpak_2017	upper_95CI	5e-07	5000	individual_older_upper_bounds	4q32.3	364	16.73	0.2772393344522431	0.6775137827340026	0.04524688281375433	0.8596935918770348
Harpak_2017	upper_95CI	5e-07	5000	individual_older_upper_bounds	5p12	504	24.24	0.3780337885958468	0.5811329281891244	0.04083328321502877	0.902514936209964
Harpak_2017	upper_95CI	5e-07	5000	individual_older_upper_bounds	5q33.3	481	2.0	0.02962748163512206	0.9070984278409222	0.06327409052395572	0.3189125969191366
Harpak_2017	upper_95CI	5e-07	5000	double_older_upper_bounds	10p12.1	427	5.82	0.10100075836628793	0.8413734699084706	0.057625771725241415	0.6367204673014615
Harpak_2017	upper_95CI	5e-07	5000	double_older_upper_bounds	11q23.3	523	48.36	0.6160599235269095	0.35860081523655934	0.02533926123653113	0.9604937738642798
Harpak_2017	upper_95CI	5e-07	5000	double_older_upper_bounds	12q13.2	237	2.0	0.029648230759141775	0.9135318284476429	0.056819940793215284	0.3428802786836953
Harpak_2017	upper_95CI	5e-07	5000	double_older_upper_bounds	19p12e	489	46.94	0.6050002388779302	0.36917890110259205	0.025820860019477754	0.9590678560615535
Harpak_2017	upper_95CI	5e-07	5000	double_older_upper_bounds	1p31.1b	67	2.0	0.029752002398856798	0.9250963563843683	0.04515164121677495	0.3972036734491754
Harpak_2017	upper_95CI	5e-07	5000	double_older_upper_bounds	1q22	348	2.0	0.029635184210601115	0.910035487031231	0.06032932875816788	0.3294097109255616
Harpak_2017	upper_95CI	5e-07	5000	double_older_upper_bounds	1q23.3	350	28.28	0.4263169656604452	0.5379800882455852	0.03570294609396962	0.9227242264118102
Harpak_2017	upper_95CI	5e-07	5000	double_older_upper_bounds	21q21.1	181	12.54	0.21408364928215634	0.7418910928258405	0.04402525789200318	0.8294314660660006
Harpak_2017	upper_95CI	5e-07	5000	double_older_upper_bounds	22q11.21	217	6.68	0.11635135082416767	0.8326330881266337	0.05101556104919858	0.6951872955163433
Harpak_2017	upper_95CI	5e-07	5000	double_older_upper_bounds	3p25.3	381	43.92	0.5804094463742958	0.39314325400537464	0.026447299620329545	0.9564192047054153
Harpak_2017	upper_95CI	5e-07	5000	double_older_upper_bounds	3q12.3	371	19.96	0.32245318091908026	0.6350093198031842	0.042537499277735535	0.8834559302862259
Harpak_2017	upper_95CI	5e-07	5000	double_older_upper_bounds	3q13.2	347	2.0	0.029635264488643707	0.9100616374032074	0.06030309810814882	0.329506382293206
Harpak_2017	upper_95CI	5e-07	5000	double_older_upper_bounds	3q27.2	369	2.0	0.029633598879967315	0.9095031673814262	0.06086323373860647	0.32745454202653773
Harpak_2017	upper_95CI	5e-07	5000	double_older_upper_bounds	4q32.3	364	33.46	0.4827749199566368	0.48484531216083604	0.032379767882527166	0.9371455435680003
Harpak_2017	upper_95CI	5e-07	5000	double_older_upper_bounds	5p12	504	48.48	0.6169805509264248	0.35787348237294664	0.025145966700628575	0.9608395448399261
Harpak_2017	upper_95CI	5e-07	5000	double_older_upper_bounds	5q33.3	481	2.0	0.02962748163512206	0.9070984278409222	0.06327409052395572	0.3189125969191366
Harpak_2017	upper_95CI	5e-07	5000	older_loci_unlimited_time	12q13.2	237	2.0	0.029648230759141775	0.9135318284476429	0.056819940793215284	0.3428802786836953
Harpak_2017	upper_95CI	5e-07	5000	older_loci_unlimited_time	1p31.1b	67	2.0	0.029752002398856798	0.9250963563843683	0.04515164121677495	0.3972036734491754
Harpak_2017	upper_95CI	5e-07	5000	older_loci_unlimited_time	1q22	348	2.0	0.029635184210601115	0.910035487031231	0.06032932875816788	0.3294097109255616
Harpak_2017	upper_95CI	5e-07	5000	older_loci_unlimited_time	3q13.2	347	2.0	0.029635264488643707	0.9100616374032074	0.06030309810814882	0.329506382293206
Harpak_2017	upper_95CI	5e-07	5000	older_loci_unlimited_time	3q27.2	369	2.0	0.029633598879967315	0.9095031673814262	0.06086323373860647	0.32745454202653773
Harpak_2017	upper_95CI	5e-07	5000	older_loci_unlimited_time	5q33.3	481	2.0	0.02962748163512206	0.9070984278409222	0.06327409052395572	0.3189125969191366
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	individual_older_upper_bounds	10p12.1	427	2.91	0.026691532583837912	0.7107125855169372	0.2625958818992249	0.09226648394481277
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	individual_older_upper_bounds	11q23.3	523	24.18	0.4186711352652552	0.4172305258685706	0.16409833886617414	0.7184163787735289
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	individual_older_upper_bounds	12q13.2	237	2.0	0.010319658448055477	0.7521643334333593	0.2375160081185852	0.041639117529036596
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	individual_older_upper_bounds	19p12e	489	23.47	0.4085162905689387	0.42591499119583315	0.16556871823522817	0.7115954680995557
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	individual_older_upper_bounds	1p31.1b	67	2.0	0.010645802957755773	0.7996098019140119	0.18974439512823238	0.053125367704799725
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	individual_older_upper_bounds	1q22	348	2.0	0.010278919298161732	0.7382406556511438	0.25148042505069446	0.03926858589797904
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	individual_older_upper_bounds	1q23.3	350	14.14	0.257333953372799	0.5435877785722899	0.19907826805491113	0.563819155779459
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	individual_older_upper_bounds	21q21.1	181	6.27	0.10032780379689653	0.6802435592770726	0.21942863692603087	0.31376319917143347
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	individual_older_upper_bounds	22q11.21	217	3.34	0.035716910009346556	0.7258913261598706	0.23839176383078287	0.13030200580291748
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	individual_older_upper_bounds	3p25.3	381	21.96	0.38633458270517984	0.44730810645150176	0.1663573108433184	0.6990053359110455
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	individual_older_upper_bounds	3q12.3	371	9.98	0.1779873011267668	0.5999572840948425	0.22205541477839075	0.44492073983660335
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	individual_older_upper_bounds	3q13.2	347	2.0	0.010279169791204674	0.7383440571912638	0.2513767730175315	0.03928506144696467
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	individual_older_upper_bounds	3q27.2	369	2.0	0.010273973027357807	0.7361382263266024	0.2535878006460398	0.0389369512844809
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	individual_older_upper_bounds	4q32.3	364	16.73	0.3028114623530541	0.5093238200237743	0.18786471762317158	0.6171309607238851
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	individual_older_upper_bounds	5p12	504	24.24	0.4195236197156772	0.4173724126532043	0.1631039676311185	0.7200545062174776
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	individual_older_upper_bounds	5q33.3	481	2.0	0.010254895382484268	0.7266981459447887	0.2630469586727271	0.03752223129965527
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	double_older_upper_bounds	10p12.1	427	5.82	0.09031545350763512	0.6596431550803685	0.2500413914119963	0.26535518487651194
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	double_older_upper_bounds	11q23.3	523	48.36	0.6777509708914763	0.23128411477829286	0.09096491433023085	0.8816664048720739
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	double_older_upper_bounds	12q13.2	237	2.0	0.010319658448055477	0.7521643334333593	0.2375160081185852	0.041639117529036596
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	double_older_upper_bounds	19p12e	489	46.94	0.6663921698346721	0.24022398889675617	0.09338384126857174	0.8770903004255525
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	double_older_upper_bounds	1p31.1b	67	2.0	0.010645802957755773	0.7996098019140119	0.18974439512823238	0.053125367704799725
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	double_older_upper_bounds	1q22	348	2.0	0.010278919298161732	0.7382406556511438	0.25148042505069446	0.03926858589797904
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	double_older_upper_bounds	1q23.3	350	28.28	0.47403718643331394	0.3849737544754362	0.14098905909124987	0.7707592804092473
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	double_older_upper_bounds	21q21.1	181	12.54	0.22786749753612684	0.5836746225077549	0.1884578799561183	0.5473303090690679
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	double_older_upper_bounds	22q11.21	217	6.68	0.10920875576151926	0.667525222422074	0.22326602181640676	0.3284723026423342
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	double_older_upper_bounds	3p25.3	381	43.92	0.6408910383932668	0.2617588430031359	0.09735011860359732	0.8681323607049846
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	double_older_upper_bounds	3q12.3	371	19.96	0.3556471984347772	0.47028729485644805	0.17406550670877474	0.6713963908764411
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	double_older_upper_bounds	3q13.2	347	2.0	0.010279169791204674	0.7383440571912638	0.2513767730175315	0.03928506144696467
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	double_older_upper_bounds	3q27.2	369	2.0	0.010273973027357807	0.7361382263266024	0.2535878006460398	0.0389369512844809
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	double_older_upper_bounds	4q32.3	364	33.46	0.5364826228295757	0.3386177873127575	0.1248995898576668	0.811153690768019
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	double_older_upper_bounds	5p12	504	48.48	0.6786942661517339	0.2310242998510201	0.090281433997246	0.8825952055705336
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	double_older_upper_bounds	5q33.3	481	2.0	0.010254895382484268	0.7266981459447887	0.2630469586727271	0.03752223129965527
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	older_loci_unlimited_time	12q13.2	237	2.0	0.010319658448055477	0.7521643334333593	0.2375160081185852	0.041639117529036596
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	older_loci_unlimited_time	1p31.1b	67	2.0	0.010645802957755773	0.7996098019140119	0.18974439512823238	0.053125367704799725
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	older_loci_unlimited_time	1q22	348	2.0	0.010278919298161732	0.7382406556511438	0.25148042505069446	0.03926858589797904
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	older_loci_unlimited_time	3q13.2	347	2.0	0.010279169791204674	0.7383440571912638	0.2513767730175315	0.03928506144696467
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	older_loci_unlimited_time	3q27.2	369	2.0	0.010273973027357807	0.7361382263266024	0.2535878006460398	0.0389369512844809
Dumont_Eichler_2013	low_across_families	6.1e-07	20000	older_loci_unlimited_time	5q33.3	481	2.0	0.010254895382484268	0.7266981459447887	0.2630469586727271	0.03752223129965527
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	individual_older_upper_bounds	10p12.1	427	2.91	0.14580591236657942	0.16870373403071467	0.6854903536027059	0.17539584662583657
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	individual_older_upper_bounds	11q23.3	523	24.18	0.943164678887058	0.01036331525699955	0.04647200585594243	0.9530413468170789
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	individual_older_upper_bounds	12q13.2	237	2.0	0.06185861944319364	0.22641138476044892	0.7117299957963574	0.07996319778315038
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	individual_older_upper_bounds	19p12e	489	23.47	0.9377596211587707	0.011545998154672213	0.050694380686557135	0.9487134650758491
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	individual_older_upper_bounds	1p31.1b	67	2.0	0.06364692813557668	0.3120133653734242	0.624339706490999	0.09251186713841157
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	individual_older_upper_bounds	1q22	348	2.0	0.061634519974358995	0.2052767249239854	0.7330887551016556	0.07755469344780887
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	individual_older_upper_bounds	1q23.3	350	14.14	0.7945842145434131	0.041515317208694086	0.1639004682478928	0.8290004303766434
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	individual_older_upper_bounds	21q21.1	181	6.27	0.438036993966138	0.13458003480168496	0.4273829712321771	0.5061554061394455
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	individual_older_upper_bounds	22q11.21	217	3.34	0.1881020774050864	0.18867970028530326	0.6232182223096104	0.23184687659267622
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	individual_older_upper_bounds	3p25.3	381	21.96	0.9244997734701114	0.014930617484559199	0.06056960904532944	0.9385123422568866
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	individual_older_upper_bounds	3q12.3	371	9.98	0.6501329238648529	0.06966213205921426	0.2802049440759329	0.6988137818187066
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	individual_older_upper_bounds	3q13.2	347	2.0	0.061635898388251904	0.20542756877743062	0.7329365328343175	0.07757115143476069
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	individual_older_upper_bounds	3q27.2	369	2.0	0.061607300371282155	0.20222903542556342	0.7361636642031544	0.07722429507590062
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	individual_older_upper_bounds	4q32.3	364	16.73	0.8525418664101291	0.02950381395117087	0.11795431963870005	0.87845978033265
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	individual_older_upper_bounds	5p12	504	24.24	0.9436005425105809	0.010381796586936694	0.04601766090248241	0.953499581208416
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	individual_older_upper_bounds	5q33.3	481	2.0	0.06150229275327014	0.18899209020990376	0.7495056170368262	0.07583439324184651
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	double_older_upper_bounds	10p12.1	427	5.82	0.4043442771611775	0.11452386359055808	0.4811318592482644	0.45664051297957253
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	double_older_upper_bounds	11q23.3	523	48.36	0.9974268830551662	0.00046918045979618504	0.002103936485037568	0.9978950759257174
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	double_older_upper_bounds	12q13.2	237	2.0	0.06185861944319364	0.22641138476044892	0.7117299957963574	0.07996319778315038
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	double_older_upper_bounds	19p12e	489	46.94	0.9969140980940603	0.0005724550263767794	0.0025134468795629345	0.9974851134609971
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	double_older_upper_bounds	1p31.1b	67	2.0	0.06364692813557668	0.3120133653734242	0.624339706490999	0.09251186713841157
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	double_older_upper_bounds	1q22	348	2.0	0.061634519974358995	0.2052767249239854	0.7330887551016556	0.07755469344780887
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	double_older_upper_bounds	1q23.3	350	28.28	0.9663801661550193	0.006794696623000946	0.02682513722197974	0.9729913471758844
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	double_older_upper_bounds	21q21.1	181	12.54	0.7480693765181013	0.0602950712895401	0.19163555219235856	0.7960683760003935
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	double_older_upper_bounds	22q11.21	217	6.68	0.4665886291318802	0.12190704283496523	0.4115043280331546	0.5313658711468134
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	double_older_upper_bounds	3p25.3	381	43.92	0.9954585077083199	0.0008981070300293258	0.003643385261650779	0.9963533396470501
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	double_older_upper_bounds	3q12.3	371	19.96	0.902474141524082	0.019418214609341827	0.07810764386657616	0.9203456100956856
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	double_older_upper_bounds	3q13.2	347	2.0	0.061635898388251904	0.20542756877743062	0.7329365328343175	0.07757115143476069
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	double_older_upper_bounds	3q27.2	369	2.0	0.061607300371282155	0.20222903542556342	0.7361636642031544	0.07722429507590062
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	double_older_upper_bounds	4q32.3	364	33.46	0.9826758012203383	0.0034662715632010482	0.013857927216460689	0.9860938703618203
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	double_older_upper_bounds	5p12	504	48.48	0.997466150876009	0.00046642126286745107	0.0020674278611235654	0.9979316073965863
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	double_older_upper_bounds	5q33.3	481	2.0	0.06150229275327014	0.18899209020990376	0.7495056170368262	0.07583439324184651
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	older_loci_unlimited_time	12q13.2	237	2.0	0.06185861944319364	0.22641138476044892	0.7117299957963574	0.07996319778315038
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	older_loci_unlimited_time	1p31.1b	67	2.0	0.06364692813557668	0.3120133653734242	0.624339706490999	0.09251186713841157
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	older_loci_unlimited_time	1q22	348	2.0	0.061634519974358995	0.2052767249239854	0.7330887551016556	0.07755469344780887
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	older_loci_unlimited_time	3q13.2	347	2.0	0.061635898388251904	0.20542756877743062	0.7329365328343175	0.07757115143476069
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	older_loci_unlimited_time	3q27.2	369	2.0	0.061607300371282155	0.20222903542556342	0.7361636642031544	0.07722429507590062
Dumont_Eichler_2013	mean_across_families	3.2e-06	20000	older_loci_unlimited_time	5q33.3	481	2.0	0.06150229275327014	0.18899209020990376	0.7495056170368262	0.07583439324184651
Dumont_Eichler_2013	high_across_families	1.05e-05	20000	individual_older_upper_bounds	10p12.1	427	2.91	0.4665872077007788	0.003228856348402028	0.5301839359508191	0.4680986309369579
Dumont_Eichler_2013	high_across_families	1.05e-05	20000	individual_older_upper_bounds	11q23.3	523	24.18	0.9999286161752607	3.5030579111216246e-07	7.103351894814514e-05	0.9999289664561685
Dumont_Eichler_2013	high_across_families	1.05e-05	20000	individual_older_upper_bounds	12q13.2	237	2.0	0.24822286857458675	0.008263893113609108	0.7435132383118042	0.25029124870112457
