observation	ascertainment_scenario	dirichlet_alpha_per_lesion	model	parameter	q025	q25	median	q75	q975
inclusive_ceiling	narrow	5.0	source_plus_focal_effect	source_ratio	0.30456626452787916	0.7214599074209919	0.949274743585933	1.0249581194352613	2.320560748192044
inclusive_ceiling	narrow	5.0	source_plus_focal_effect	focal_effect	3.3689942074100494	8.145057404792643	10.393121115278149	12.973024648372252	35.127914443713685
inclusive_ceiling	narrow	5.0	source_plus_focal_effect	focal_ascertainment	0.6976038608929128	0.9732618408914737	1.2645191555903474	1.2758287218247397	1.4941146339711084
inclusive_ceiling	narrow	5.0	source_plus_focal_effect	focal_probability	0.4949336158854981	0.6020911625167065	0.6531460293885886	0.6756475277859907	0.6886441380773773
inclusive_ceiling	narrow	20.0	source_opportunity_only	source_ratio	1.1384232112621122	1.4657836417341532	1.6669447508700814	1.8883061773875727	2.4147299567102833
inclusive_ceiling	narrow	20.0	source_opportunity_only	focal_effect	1.0	1.0	1.0	1.0	1.0
inclusive_ceiling	narrow	20.0	source_opportunity_only	focal_ascertainment	1.0795057274736295	1.3194999610485365	1.4064940840428677	1.4592443305495237	1.4964590720831639
inclusive_ceiling	narrow	20.0	source_opportunity_only	focal_probability	0.20046454332169755	0.24936699481322927	0.276158433930288	0.3033786349424776	0.3577601843537728
inclusive_ceiling	narrow	20.0	source_plus_focal_effect	source_ratio	0.5940987009225998	0.8345572377180073	0.9479968472713157	1.3384210556223444	1.5286711074574346
inclusive_ceiling	narrow	20.0	source_plus_focal_effect	focal_effect	1.8152202457148614	2.7027013197828356	3.4996793064578715	4.451973883754986	6.876814850254973
inclusive_ceiling	narrow	20.0	source_plus_focal_effect	focal_ascertainment	0.7125476090854714	0.846932935892943	1.025659727446687	1.111185785006279	1.4441932424540174
inclusive_ceiling	narrow	20.0	source_plus_focal_effect	focal_probability	0.3026397922786611	0.3528918070308141	0.37387324996612614	0.3822831356091649	0.3894055428157867
inclusive_ceiling	broad	0.1	source_opportunity_only	source_ratio	2.8408690363290288	6.65175851004247	12.12649232331378	24.33008749940074	76.01907174048449
inclusive_ceiling	broad	0.1	source_opportunity_only	focal_effect	1.0	1.0	1.0	1.0	1.0
inclusive_ceiling	broad	0.1	source_opportunity_only	focal_ascertainment	0.2850548472626422	0.7012673891579828	1.4126824657155965	2.4648321916919005	3.819200993917439
inclusive_ceiling	broad	0.1	source_opportunity_only	focal_probability	0.5311505620314612	0.6652163727251197	0.7302636997877132	0.7889124739892458	0.8797078374618552
inclusive_ceiling	broad	0.1	source_plus_focal_effect	source_ratio	0.15592971365708547	0.7678071514854246	1.9761276042199734	5.056492522498499	26.745994648678806
inclusive_ceiling	broad	0.1	source_plus_focal_effect	focal_effect	1.150978758823632	3.3374677069558767	8.690994917323149	20.9255628639238	45.80324242834776
inclusive_ceiling	broad	0.1	source_plus_focal_effect	focal_ascertainment	0.2724296101758971	0.5541990885149799	1.1148826343597578	2.134654182606031	3.7569200952127058
inclusive_ceiling	broad	0.1	source_plus_focal_effect	focal_probability	0.5422086669068671	0.6763855271656392	0.7409683282729009	0.7990809009912286	0.8879723869695042
inclusive_ceiling	broad	0.25	source_opportunity_only	source_ratio	2.4718942644692325	5.135438062979517	8.261286084013964	14.631687434621131	47.75990199581801
inclusive_ceiling	broad	0.25	source_opportunity_only	focal_effect	1.0	1.0	1.0	1.0	1.0
inclusive_ceiling	broad	0.25	source_opportunity_only	focal_ascertainment	0.34651933974996385	1.0934838118696315	1.9416174994456177	2.897103604019956	3.8832508205208764
inclusive_ceiling	broad	0.25	source_opportunity_only	focal_probability	0.5144714284993346	0.646590730694352	0.7113182781690682	0.7705144700070921	0.8634719939829196
inclusive_ceiling	broad	0.25	source_plus_focal_effect	source_ratio	0.1581021586303122	0.6913008683122774	1.59209264017363	3.5979457148237013	15.845240863765296
inclusive_ceiling	broad	0.25	source_plus_focal_effect	focal_effect	1.2409711818926283	4.2278098636386146	10.411050123035546	22.83678759912785	46.15843991409602
inclusive_ceiling	broad	0.25	source_plus_focal_effect	focal_ascertainment	0.27784645010720804	0.6097242023202541	1.2170186609410314	2.240053831055106	3.7781596414252414
